zpid,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher
29475862,1,0,1,1,3.4333333333333336,6.666666666666668,1698,17
70343037,1,0,1,1,1.8,8.666666666666666,1664,18
79981030,1,0,1,1,2.2666666666666666,8.0,1655,18
29477859,1,0,1,1,3.633333333333333,6.666666666666668,1698,17
29477999,1,0,1,1,3.6,6.666666666666668,1698,17
83818027,1,0,1,1,2.3666666666666667,8.0,1655,18
29475858,1,0,1,1,3.5,6.666666666666668,1698,17
80096521,1,0,1,1,1.6666666666666667,8.666666666666666,1664,18
70343015,1,0,1,1,1.8333333333333333,8.666666666666666,1664,18
79981012,1,0,1,1,2.2,8.0,1655,18
29477353,1,0,1,1,2.3000000000000003,6.0,1455,17
145656852,1,0,1,1,3.4,6.666666666666668,1660,17
70343011,1,0,1,1,1.8333333333333333,8.666666666666666,1664,18
83814507,1,0,1,1,2.333333333333333,8.0,1655,18
64849851,1,0,1,1,3.5,6.666666666666668,1660,17
79981002,1,0,1,1,2.1666666666666665,8.0,1655,18
83827950,1,0,1,1,2.1,8.666666666666666,1664,18
120897951,1,0,1,1,2.9333333333333336,8.0,1655,18
70327847,1,0,1,1,3.466666666666667,6.666666666666668,1660,17
69809347,1,0,1,1,3.3000000000000003,6.0,1455,17
29477847,1,0,1,1,3.6,6.666666666666668,1698,17
120897446,1,0,1,1,3.0,8.0,1655,18
83818928,1,0,1,1,2.066666666666667,8.666666666666666,1664,18
29475843,1,0,1,1,3.3666666666666667,6.666666666666668,1698,17
80087840,1,0,1,1,3.733333333333333,6.0,1455,17
83819896,1,0,1,1,1.9666666666666668,8.666666666666666,1664,18
83825892,1,0,1,1,2.066666666666667,8.666666666666666,1664,18
29475835,1,0,1,1,3.1666666666666665,6.666666666666668,1698,17
60134331,1,0,1,1,4.0,6.0,1455,17
29477826,1,0,1,1,3.633333333333333,6.666666666666668,1698,17
83828866,1,0,1,1,2.1333333333333333,8.666666666666666,1664,18
120895855,1,0,1,1,3.0,8.0,1655,18
60134324,1,0,1,1,4.1000000000000005,6.0,1455,17
64776821,1,0,1,1,3.5333333333333337,6.666666666666668,1660,17
96611355,0,0,2,0,2.5,8.0,743,15
70327820,1,0,1,1,3.4666666666666663,6.666666666666668,1660,17
70327819,1,0,1,1,3.5,6.666666666666668,1660,17
83815840,1,0,1,1,1.9666666666666668,8.666666666666666,1664,18
70327817,1,0,1,1,3.4333333333333336,6.666666666666668,1660,17
114405315,1,0,1,1,3.4333333333333336,6.0,1455,17
2086949813,1,0,1,1,3.5,6.666666666666668,1698,17
120897492,1,0,1,1,2.9333333333333336,8.0,1655,18
80090809,1,0,1,1,3.633333333333333,6.0,1455,17
70327807,1,0,1,1,3.4,6.666666666666668,1660,17
114157292,0,0,2,0,2.5,8.0,743,15
83819225,1,0,1,1,1.9666666666666668,8.666666666666666,1664,18
110539801,1,0,1,1,3.3666666666666667,6.0,1455,17
29477800,1,0,1,1,3.5666666666666664,6.666666666666668,1698,17
115566795,1,0,1,1,3.3666666666666667,6.0,1455,17
29477993,1,0,1,1,3.6666666666666665,6.666666666666668,1698,17
79981291,1,0,1,1,3.8333333333333335,6.0,1455,17
120901178,1,0,1,1,3.0,8.0,1655,18
120897666,1,0,1,1,3.0,8.0,1655,18
29477789,1,0,1,1,3.633333333333333,6.666666666666668,1698,17
70331788,1,0,1,1,4.266666666666667,6.0,1455,17
70331787,1,0,1,1,4.266666666666667,6.0,1455,17
83830643,1,0,1,1,1.9666666666666668,8.666666666666666,1664,18
64712287,1,0,1,1,3.5,6.666666666666668,1660,17
122518138,0,0,2,0,2.5,8.0,743,15
70346128,1,0,1,1,2.2,8.666666666666666,1664,18
70331784,1,0,1,1,4.266666666666667,6.0,1455,17
110539781,1,0,1,1,3.466666666666667,6.0,1455,17
29474280,1,0,1,1,3.766666666666667,5.666666666666668,1332,16
69809091,1,0,1,1,2.1666666666666665,8.666666666666666,1664,18
120788589,1,0,1,1,2.9666666666666663,8.0,1655,18
70346089,1,0,1,1,2.2666666666666666,8.666666666666666,1664,18
70346084,1,0,1,1,2.066666666666667,8.666666666666666,1664,18
120896080,1,0,1,1,3.0,8.0,1655,18
29477276,1,0,1,1,2.2,6.0,1455,17
70356775,1,0,1,1,3.5666666666666664,6.0,1455,17
121658070,1,0,1,1,2.9333333333333336,8.0,1655,18
70331774,1,0,1,1,4.266666666666667,6.0,1455,17
70346067,1,0,1,1,2.1,8.666666666666666,1664,18
80105272,1,0,1,1,3.7,6.0,1455,17
29477771,1,0,1,1,3.4333333333333336,6.666666666666668,1698,17
70346044,1,0,1,1,2.2,8.666666666666666,1664,18
70346039,1,0,1,1,2.233333333333333,8.666666666666666,1664,18
70331769,1,0,1,1,4.133333333333334,6.0,1455,17
119980038,1,0,1,1,2.9,8.0,1655,18
70346036,1,0,1,1,2.1666666666666665,8.666666666666666,1664,18
70356767,1,0,1,1,3.5666666666666664,6.0,1455,17
83832035,1,0,1,1,1.9333333333333336,8.666666666666666,1664,18
70346022,1,0,1,1,2.066666666666667,8.666666666666666,1664,18
64808266,1,0,1,1,3.5,6.666666666666668,1660,17
94642020,1,0,1,1,1.9666666666666668,8.666666666666666,1664,18
70331764,1,0,1,1,4.133333333333334,6.0,1455,17
70346020,1,0,1,1,2.1,8.666666666666666,1664,18
29477763,1,0,1,1,3.4333333333333336,6.666666666666668,1698,17
29475763,1,0,1,1,3.733333333333333,6.0,1455,17
83830512,1,0,1,1,2.1666666666666665,8.666666666666666,1664,18
70331762,1,0,1,1,4.166666666666667,6.0,1455,17
70356758,1,0,1,1,3.5,6.0,1455,17
70331757,1,0,1,1,4.033333333333333,6.0,1455,17
2084891255,1,0,1,1,3.4333333333333336,6.0,1455,17
70331754,1,0,1,1,4.233333333333333,6.0,1455,17
29477753,1,0,1,1,3.5,6.666666666666668,1698,17
29477752,1,0,1,1,3.5,6.666666666666668,1698,17
29509988,1,0,1,1,1.8,5.0,1450,15
29511473,1,0,1,1,1.8,5.0,1450,15
2091232469,1,0,1,1,1.8,5.0,1450,15
29511461,1,0,1,1,1.7666666666666666,5.0,1450,15
64619453,1,0,1,1,1.7666666666666666,5.0,1450,15
145656946,1,0,1,1,1.8333333333333333,5.0,1450,15
29509944,1,0,1,1,1.866666666666667,5.0,1450,15
29511443,1,0,1,1,1.8333333333333333,5.0,1450,15
29511441,1,0,1,1,1.8333333333333333,5.0,1450,15
29511438,1,0,1,1,1.8333333333333333,5.0,1450,15
60138922,1,0,1,1,1.8,5.0,1450,15
29511421,1,0,1,1,1.8,5.0,1450,15
60138918,1,0,1,1,1.8,5.0,1450,15
60138915,1,0,1,1,1.8,5.0,1450,15
60138910,1,0,1,1,1.8,5.0,1450,15
64885887,1,0,1,1,1.7666666666666666,5.0,1450,15
64449851,1,0,1,1,1.8,5.0,1450,15
64871347,1,0,1,1,1.8,5.0,1450,15
64490347,1,0,1,1,1.7666666666666666,5.0,1450,15
29511342,1,0,1,1,1.8333333333333333,5.0,1450,15
29511340,1,0,1,1,1.8,5.0,1450,15
64598336,1,0,1,1,1.8333333333333333,5.0,1450,15
70332833,1,0,1,1,1.8333333333333333,5.0,1450,15
70332825,1,0,1,1,1.8666666666666665,5.0,1450,15
29510324,1,0,1,1,1.8666666666666665,5.0,1450,15
70332813,1,0,1,1,1.8666666666666665,5.0,1450,15
70332810,1,0,1,1,1.8666666666666665,5.0,1450,15
29510310,1,0,1,1,1.9,5.0,1450,15
29510309,1,0,1,1,1.9,5.0,1450,15
70332808,1,0,1,1,1.8666666666666665,5.0,1450,15
64836308,1,0,1,1,1.8,5.0,1450,15
70332807,1,0,1,1,1.8666666666666665,5.0,1450,15
29509804,1,0,1,1,1.8333333333333333,5.0,1450,15
29509803,1,0,1,1,1.866666666666667,5.0,1450,15
60138864,1,0,1,1,1.8,5.0,1450,15
29509802,1,0,1,1,1.866666666666667,5.0,1450,15
29509800,1,0,1,1,1.866666666666667,5.0,1450,15
29509799,1,0,1,1,1.866666666666667,5.0,1450,15
29510298,1,0,1,1,1.9333333333333336,5.0,1450,15
70332792,1,0,1,1,1.9,5.0,1450,15
64613787,1,0,1,1,1.8,5.0,1450,15
29507262,1,0,1,1,1.9,5.0,1450,15
29510247,1,0,1,1,1.9,5.0,1450,15
29510241,1,0,1,1,1.8666666666666665,5.0,1450,15
29510240,1,0,1,1,1.8666666666666665,5.0,1450,15
70332736,1,0,1,1,1.8333333333333333,5.0,1450,15
29510232,1,0,1,1,1.8666666666666665,5.0,1450,15
29510229,1,0,1,1,1.8666666666666665,5.0,1450,15
70332728,1,0,1,1,1.8666666666666665,5.0,1450,15
29510228,1,0,1,1,1.8666666666666665,5.0,1450,15
70332725,1,0,1,1,1.8333333333333333,5.0,1450,15
2082082489,1,0,1,1,1.9,5.0,1450,15
2078337976,1,0,1,1,0.9,3.333333333333333,1424,14
83126488,1,0,1,1,1.9,5.0,1450,15
70332724,1,0,1,1,1.8333333333333333,5.0,1450,15
119625975,1,0,1,1,0.9,3.333333333333333,1424,14
29507223,1,0,1,1,1.8666666666666665,5.0,1450,15
29509961,1,0,1,1,1.9,5.0,1450,15
60138978,1,0,1,1,1.9,4.666666666666667,1496,15
89552458,1,0,1,1,0.9,3.333333333333333,1424,14
70332720,1,0,1,1,1.8666666666666665,5.0,1450,15
64494977,1,0,1,1,1.8,5.666666666666668,1595,17
29513925,1,0,1,1,1.1,3.333333333333333,1424,14
83126457,1,0,1,1,1.933333333333333,5.0,1450,15
64507219,1,0,1,1,1.8,5.0,1450,15
29501557,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16
29513924,1,0,1,1,1.1,3.333333333333333,1424,14
64669708,1,0,1,1,1.7666666666666668,5.0,1450,15
60138974,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15
29509957,1,0,1,1,1.933333333333333,5.0,1450,15
29513922,1,0,1,1,1.1,3.333333333333333,1424,14
29509953,1,0,1,1,1.9,5.0,1450,15
29514474,1,0,1,1,1.8333333333333333,4.666666666666667,1496,15
29497959,1,0,1,1,1.4333333333333331,4.0,840,13
70332705,1,0,1,1,1.8666666666666665,5.0,1450,15
29493941,1,0,1,1,1.1,4.666666666666667,887,14
29514464,1,0,1,1,1.8333333333333333,4.666666666666667,1496,15
119557444,1,0,1,1,0.9,3.333333333333333,1424,14
29514414,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15
29498986,1,0,1,1,1.5,4.0,840,13
70332698,1,0,1,1,1.8,5.0,1450,15
29504483,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16
29493929,1,0,1,1,1.0666666666666669,4.666666666666667,887,14
119620439,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14
89549849,1,0,1,1,1.7,4.0,840,13
70332694,1,0,1,1,1.8,5.0,1450,15
60138962,1,0,1,1,1.9,4.666666666666667,1496,15
29501475,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16
29514411,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
89549937,1,0,1,1,0.9,3.333333333333333,1424,14
114405961,1,0,1,1,1.4,7.333333333333332,1633,17
29512194,1,0,1,1,1.8,5.0,1450,15
89551301,1,0,1,1,1.7666666666666668,4.0,840,13
29512910,1,0,1,1,0.9,3.333333333333333,1424,14
29509932,1,0,1,1,1.8666666666666665,5.0,1450,15
60138961,1,0,1,1,1.9,4.666666666666667,1496,15
29498280,1,0,1,1,1.6000000000000003,4.0,840,13
70332685,1,0,1,1,1.8333333333333333,5.0,1450,15
29506972,1,0,1,1,2.0,5.666666666666668,1537,16
29493882,1,0,1,1,1.2,4.666666666666667,887,14
29514405,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15
29509931,1,0,1,1,1.9,5.0,1450,15
60138953,1,0,1,1,1.9333333333333336,4.666666666666667,1496,15
64523684,1,0,1,1,1.7666666666666666,5.0,1450,15
29501471,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16
2079717862,1,0,1,1,1.1333333333333333,4.666666666666667,887,14
29514402,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15
70332683,1,0,1,1,1.8333333333333333,5.0,1450,15
29493862,1,0,1,1,1.1333333333333333,4.666666666666667,887,14
29514453,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15
89546266,1,0,1,1,1.7666666666666666,4.0,840,13
29504470,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16
29509928,1,0,1,1,1.9,5.0,1450,15
89548952,1,0,1,1,1.4666666666666668,3.6666666666666665,1458,15
29501467,1,0,1,1,1.0333333333333334,6.666666666666668,1460,16
29498260,1,0,1,1,1.6,4.0,840,13
119617920,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14
29512182,1,0,1,1,1.8333333333333333,5.0,1450,15
64887452,1,0,1,1,1.8,5.666666666666668,1595,17
29514399,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15
29498254,1,0,1,1,1.6000000000000003,4.0,840,13
29509911,1,0,1,1,1.8333333333333333,5.0,1450,15
29490847,1,0,1,1,1.2333333333333334,4.666666666666667,887,14
58317451,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15
29512899,1,0,1,1,0.8666666666666667,3.333333333333333,1424,14
29498247,1,0,1,1,1.6000000000000003,4.0,840,13
29495843,1,0,1,1,1.3,4.666666666666667,887,14
29506958,1,0,1,1,2.0,5.666666666666668,1537,16
89548909,1,0,1,1,1.0,3.333333333333333,1424,14
29514496,1,0,1,1,1.9,4.666666666666667,1496,15
29510174,1,0,1,1,1.7666666666666666,5.0,1450,15
29514398,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15
89548731,1,0,1,1,1.7666666666666668,4.0,840,13
29501455,1,0,1,1,1.0,6.666666666666668,1460,16
29509908,1,0,1,1,1.8333333333333333,5.0,1450,15
29498195,1,0,1,1,1.4666666666666668,4.0,840,13
70332671,1,0,1,1,1.8333333333333333,5.0,1450,15
29504453,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16
29493840,1,0,1,1,1.1333333333333333,4.666666666666667,887,14
89548693,1,0,1,1,1.6666666666666667,4.0,840,13
29507169,1,0,1,1,1.9,5.0,1450,15
29495828,1,0,1,1,1.4,4.666666666666667,887,14
64439950,1,0,1,1,1.933333333333333,4.666666666666667,1496,15
29509904,1,0,1,1,1.8666666666666665,5.0,1450,15
29498662,1,0,1,1,2.0,4.666666666666667,890,14
29507168,1,0,1,1,1.9,5.0,1450,15
29512888,1,0,1,1,1.0333333333333332,3.333333333333333,1424,14
29501452,1,0,1,1,1.0,6.666666666666668,1460,16
29495826,1,0,1,1,1.4,4.666666666666667,887,14
58317450,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15
29514386,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
64558166,1,0,1,1,1.7666666666666666,5.0,1450,15
29493825,1,0,1,1,1.1666666666666667,4.666666666666667,887,14
63838634,1,0,1,1,1.5333333333333332,4.0,840,13
29509900,1,0,1,1,1.9,5.0,1450,15
29501449,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16
29514379,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
89552394,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14
29504447,1,0,1,1,1.1333333333333333,6.666666666666668,1460,16
60138947,1,0,1,1,1.933333333333333,4.666666666666667,1496,15
89546561,1,0,1,1,1.7333333333333332,4.0,840,13
89548393,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14
114405946,1,0,1,1,1.4666666666666668,7.333333333333332,1633,17
70332661,1,0,1,1,1.8333333333333333,5.0,1450,15
58317365,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
29506944,1,0,1,1,2.0,5.666666666666668,1537,16
63838556,1,0,1,1,1.6000000000000003,4.0,840,13
29509893,1,0,1,1,1.8666666666666665,5.0,1450,15
29506971,1,0,1,1,2.0,5.666666666666668,1537,16
29498999,1,0,1,1,1.6333333333333335,4.0,840,13
64465440,1,0,1,1,1.9666666666666668,4.666666666666667,1496,15
29499048,1,0,1,1,1.5666666666666669,4.0,840,13
29493819,1,0,1,1,1.2,4.666666666666667,887,14
29498998,1,0,1,1,1.6666666666666667,4.0,840,13
29514440,1,0,1,1,1.8666666666666665,4.666666666666667,1496,15
29507438,1,0,1,1,1.2,6.666666666666668,1460,16
70332659,1,0,1,1,1.8333333333333333,5.0,1450,15
89548887,1,0,1,1,0.9333333333333332,3.333333333333333,1424,14
29498997,1,0,1,1,1.5,4.0,840,13
29495315,1,0,1,1,1.1666666666666667,4.666666666666667,887,14
60138939,1,0,1,1,1.9,4.666666666666667,1496,15
29512858,1,0,1,1,0.9,3.333333333333333,1424,14
29507435,1,0,1,1,1.2333333333333332,6.666666666666668,1460,16
29499045,1,0,1,1,1.5,4.0,840,13
29506996,1,0,1,1,2.0,5.666666666666668,1537,16
60138937,1,0,1,1,1.9,4.666666666666667,1496,15
29514351,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
29507432,1,0,1,1,1.2333333333333332,6.666666666666668,1460,16
29495312,1,0,1,1,1.1333333333333333,4.666666666666667,887,14
29499028,1,0,1,1,1.5333333333333332,4.0,840,13
29498996,1,0,1,1,1.5,4.0,840,13
29504425,1,0,1,1,1.0666666666666669,6.666666666666668,1460,16
29514350,1,0,1,1,1.3999999999999997,3.6666666666666665,1458,15
64727656,1,0,1,1,1.8,5.0,1450,15
70335431,1,0,1,1,1.6666666666666667,5.666666666666668,1595,17
29495311,1,0,1,1,1.1333333333333333,4.666666666666667,887,14
29507420,1,0,1,1,1.2,6.666666666666668,1460,16
63379994,1,0,1,1,1.6666666666666667,4.0,840,13
29494966,1,0,1,1,1.4333333333333336,4.666666666666667,890,14
69808924,1,0,1,1,1.7333333333333334,5.666666666666668,1595,17
29495804,1,0,1,1,1.4666666666666668,4.666666666666667,887,14
29510142,1,0,1,1,1.8333333333333333,5.0,1450,15
58317348,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15
29504419,1,0,1,1,1.1,6.666666666666668,1460,16
29511986,1,0,1,1,1.1333333333333333,7.333333333333332,1633,17
58317484,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
29515483,1,0,1,1,1.2666666666666668,7.333333333333332,1633,17
63838496,1,0,1,1,1.4666666666666668,4.0,840,13
125808482,1,0,1,1,1.9666666666666668,7.333333333333332,1633,17
80089495,1,0,1,1,1.4,3.333333333333333,926,13
111373481,1,0,1,1,1.9,7.333333333333332,1633,17
29505988,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
29515480,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
70348995,1,0,1,1,1.6333333333333335,5.333333333333333,1506,15
64644454,1,0,1,1,1.8,5.666666666666668,1595,17
80090485,1,0,1,1,1.4666666666666668,3.333333333333333,1409,14
29508495,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
29488917,1,0,1,1,1.3999999999999997,4.666666666666667,887,14
64913947,1,0,1,1,1.8666666666666665,5.666666666666668,1595,17
80108483,1,0,1,1,1.4666666666666668,3.333333333333333,1409,14
29486410,1,0,1,1,2.6,6.0,1494,17
83820994,1,0,1,1,0.9666666666666668,3.333333333333333,1374,14
64470445,1,0,1,1,1.7666666666666668,5.666666666666668,1595,17
58317473,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
29506494,1,0,1,1,1.0333333333333334,3.333333333333333,1424,14
58314907,1,0,1,1,1.1666666666666667,4.666666666666667,890,14
29505965,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
63838992,1,0,1,1,1.6,5.333333333333333,1506,15
58314905,1,0,1,1,1.1666666666666667,4.666666666666667,890,14
29511970,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
80098436,1,0,1,1,1.7333333333333334,3.6666666666666665,1458,15
58314904,1,0,1,1,1.2,4.666666666666667,890,14
145656490,1,0,1,1,0.7666666666666666,3.333333333333333,1424,14
29510470,1,0,1,1,1.1666666666666663,7.333333333333332,1633,17
70357490,1,0,1,1,1.6000000000000003,5.333333333333333,1506,15
29486401,1,0,1,1,1.1,4.666666666666667,887,14
83818907,1,0,1,1,1.3666666666666665,3.6666666666666665,1458,15
29505955,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
83831967,1,0,1,1,1.7999999999999998,7.333333333333332,1633,17
29508489,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
29480900,1,0,1,1,2.1666666666666665,6.0,1494,17
70357487,1,0,1,1,1.6333333333333335,5.333333333333333,1506,15
64677903,1,0,1,1,1.8333333333333333,5.666666666666668,1595,17
29515466,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
80101954,1,0,1,1,1.5333333333333332,3.333333333333333,1409,14
29488899,1,0,1,1,1.3333333333333333,4.666666666666667,887,14
29515465,1,0,1,1,1.3,7.333333333333332,1633,17
251030984,1,0,1,1,1.2333333333333334,3.333333333333333,926,13
80089897,1,0,1,1,1.6333333333333335,3.6666666666666665,1458,15
29503445,1,0,1,1,1.0,3.333333333333333,926,13
58314897,1,0,1,1,1.2,4.666666666666667,890,14
29510465,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
64525388,1,0,1,1,1.7666666666666666,5.666666666666668,1595,17
29513984,1,0,1,1,1.0333333333333334,3.333333333333333,1424,14
29503444,1,0,1,1,0.9666666666666668,3.333333333333333,926,13
29488893,1,0,1,1,1.2333333333333332,4.666666666666667,887,14
83823963,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
29513983,1,0,1,1,1.0333333333333334,3.333333333333333,1424,14
29500932,1,0,1,1,1.7333333333333332,3.333333333333333,1409,14
29480892,1,0,1,1,2.1,6.0,1494,17
83823461,1,0,1,1,2.2666666666666666,9.0,1755,18
119623481,1,0,1,1,0.9666666666666668,3.333333333333333,1374,14
29488882,1,0,1,1,1.2,4.666666666666667,887,14
80108425,1,0,1,1,1.4666666666666668,3.333333333333333,1409,14
64893873,1,0,1,1,1.7666666666666666,5.666666666666668,1595,17
29486380,1,0,1,1,1.1666666666666667,4.666666666666667,887,14
29508481,0,0,0,0,1.838295658649848,5.778694090331862,1237,15
29497425,1,0,1,1,0.8666666666666666,3.333333333333333,926,13
29486361,1,0,1,1,1.0,4.666666666666667,887,14
29511955,1,0,1,1,1.2,7.333333333333332,1633,17
29498923,1,0,1,1,0.8333333333333334,3.333333333333333,926,13
29510979,1,0,1,1,1.7333333333333334,3.333333333333333,926,13
29497420,1,0,1,1,0.8666666666666666,3.333333333333333,926,13
29511954,1,0,1,1,1.2,7.333333333333332,1633,17
145657978,1,0,1,1,0.7666666666666666,3.333333333333333,1424,14
63395418,1,0,1,1,1.4333333333333336,3.333333333333333,1409,14
58314832,1,0,1,1,1.1666666666666667,4.666666666666667,890,14
29513449,1,0,1,1,1.1,7.333333333333332,1633,17
83812978,1,0,1,1,0.9333333333333336,3.333333333333333,1374,14
64669862,1,0,1,1,1.7333333333333334,5.666666666666668,1595,17
29486319,1,0,1,1,1.1333333333333335,4.666666666666667,887,14
29512977,1,0,1,1,0.9,3.333333333333333,1424,14
29486313,1,0,1,1,1.1,4.666666666666667,887,14
145657976,1,0,1,1,0.8000000000000002,3.333333333333333,1424,14
29510447,1,0,1,1,1.2,7.333333333333332,1633,17
63395416,1,0,1,1,1.4333333333333336,3.333333333333333,1409,14
83813946,1,0,1,1,1.7666666666666666,7.333333333333332,1633,17
2100731975,1,0,1,1,2.466666666666667,5.666666666666668,1537,16
29485496,1,0,1,1,1.1,4.666666666666667,887,14
29515439,1,0,1,1,1.3666666666666665,7.333333333333332,1633,17
29506415,1,0,1,1,1.4,3.333333333333333,1409,14
119614973,1,0,1,1,0.9666666666666668,3.333333333333333,1374,14
29515438,1,0,1,1,1.4,7.333333333333332,1633,17
29506413,1,0,1,1,1.4,3.333333333333333,1409,14
29508470,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
29480774,1,0,1,1,2.2,6.0,1494,17
29513438,1,0,1,1,1.0666666666666669,7.333333333333332,1633,17
80089912,1,0,1,1,1.4666666666666668,3.333333333333333,1409,14
58314765,1,0,1,1,1.2333333333333334,4.666666666666667,890,14
29515437,1,0,1,1,1.4,7.333333333333332,1633,17
119622968,1,0,1,1,0.9333333333333332,3.333333333333333,1374,14
29506412,1,0,1,1,1.4,3.333333333333333,1409,14
58314761,1,0,1,1,1.2666666666666666,4.666666666666667,890,14
29486259,1,0,1,1,1.1,4.666666666666667,887,14
29501412,1,0,1,1,0.8333333333333334,3.333333333333333,926,13
112087929,1,0,1,1,1.5333333333333332,7.333333333333332,1633,17
29506411,1,0,1,1,1.4333333333333336,3.333333333333333,1409,14
29510965,1,0,1,1,1.6000000000000003,3.333333333333333,926,13
29498909,1,0,1,1,0.7999999999999999,3.333333333333333,926,13
251029334,1,0,1,1,1.9,5.666666666666668,1595,17
29511924,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
2089972964,1,0,1,1,0.9333333333333332,3.333333333333333,1374,14
58314756,1,0,1,1,1.3,4.666666666666667,890,14
112087923,1,0,1,1,1.5,7.333333333333332,1633,17
29490491,1,0,1,1,1.4333333333333331,4.666666666666667,887,14
70342905,1,0,1,1,1.8,4.0,840,13
29515423,1,0,1,1,1.3666666666666665,7.333333333333332,1633,17
29490485,1,0,1,1,1.4666666666666668,4.666666666666667,887,14
29510963,1,0,1,1,1.5666666666666669,3.333333333333333,926,13
58316405,1,0,1,1,1.8666666666666665,4.0,840,13
80090328,1,0,1,1,1.6666666666666667,3.6666666666666665,1458,15
145656422,1,0,1,1,2.033333333333333,7.333333333333332,1633,17
58314740,1,0,1,1,1.3333333333333333,4.666666666666667,890,14
29506405,1,0,1,1,1.3999999999999997,3.333333333333333,1409,14
29511919,1,0,1,1,1.1,7.333333333333332,1633,17
29508457,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
80101497,1,0,1,1,1.8666666666666665,3.6666666666666665,1458,15
29501404,1,0,1,1,0.9,3.333333333333333,926,13
125900918,1,0,1,1,1.9333333333333336,7.333333333333332,1633,17
64772319,1,0,1,1,1.7666666666666666,5.666666666666668,1595,17
58314727,1,0,1,1,1.2333333333333334,4.666666666666667,890,14
29515417,1,0,1,1,1.3333333333333333,7.333333333333332,1633,17
29497403,1,0,1,1,0.8666666666666666,3.333333333333333,926,13
64498816,1,0,1,1,1.8,5.666666666666668,1595,17
2082862916,1,0,1,1,1.8,7.333333333333332,1633,17
29510954,1,0,1,1,1.5,3.333333333333333,926,13
29511914,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
29498898,1,0,1,1,0.7999999999999999,3.333333333333333,926,13
83819308,1,0,1,1,1.3,3.6666666666666665,1458,15
29498897,1,0,1,1,0.7999999999999999,3.333333333333333,926,13
58187214,1,0,1,1,1.3,4.666666666666667,890,14
119617410,1,0,1,1,1.9333333333333336,7.333333333333332,1633,17
145657445,1,0,1,1,0.8333333333333334,3.333333333333333,1424,14
80097306,1,0,1,1,1.6666666666666667,3.6666666666666665,1458,15
29497394,1,0,1,1,0.8666666666666666,3.333333333333333,926,13
58314710,1,0,1,1,1.1666666666666667,4.666666666666667,890,14
29515409,1,0,1,1,1.3666666666666665,7.333333333333332,1633,17
70343806,1,0,1,1,1.3333333333333333,3.6666666666666665,1458,15
29508444,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
63351391,1,0,1,1,1.4,3.333333333333333,1409,14
58317519,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
119623943,1,0,1,1,1.0,3.333333333333333,1374,14
29486204,1,0,1,1,1.0333333333333334,4.666666666666667,887,14
29500890,1,0,1,1,0.8333333333333334,3.333333333333333,926,13
29480703,1,0,1,1,2.2,6.0,1494,17
29508443,1,0,1,1,1.3333333333333333,3.333333333333333,1409,14
